strain.code,temp,rate.min,domain,kingdom,phylum,binomial.name,aero,trophy
498,41.3,0.000112504,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus caldus,FA,H
498,42.8,0.000107763,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus caldus,FA,H
498,44.2,0.000118441,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus caldus,FA,H
498,45.9,0.00013545,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus caldus,FA,H
498,47.6,0.000114264,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus caldus,FA,H
498,49.3,9.40E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus caldus,FA,H
498,51.1,0.000125513,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus caldus,FA,H
499,11,1.56E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,13,1.84E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,15,2.19E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,16,2.22E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,18,2.03E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,20,2.28E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,21,2.27E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,23,2.78E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,25,2.83E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,26,2.57E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,28,2.34E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,30,2.39E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,31,2.99E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,33,2.77E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,34,2.56E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,36,2.22E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
499,38,1.76E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus ferrooxidans,FA,H
500,12.1,3.49E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,13.8,5.03E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,15.4,5.50E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,17,6.62E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,18.2,7.20E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,20,8.36E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,21.2,8.96E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,23,0.000103071,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,24,0.000107415,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,25.6,0.000127167,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,27,0.000126847,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,28.2,0.000145486,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,29.6,0.000156881,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,30.9,0.000150385,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,32.4,0.00015514,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,33.6,0.000152068,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,35.4,0.000118217,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,36.7,8.37E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,38,4.87E-05,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
500,39.3,4.04E-06,Bacteria,Bacteria,Proteobacteria,Acidithiobacillus thiooxidans,FA,H
501,5.6,1.08E-05,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,6.7,1.67E-05,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,7.9,2.44E-05,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,9.3,3.66E-05,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,11,4.40E-05,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,11.9,5.15E-05,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,12.8,6.00E-05,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,13.9,6.70E-05,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,14.8,7.48E-05,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,16.6,8.81E-05,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,17.8,0.000102182,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,18.8,0.000111248,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,19.7,0.00012586,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,20.7,0.000135601,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,21.6,0.00013832,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,22.5,0.000139965,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,23.5,0.00013832,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,24.5,0.00012586,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,26.4,8.91E-05,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,27.5,6.16E-05,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
501,28.4,2.38E-05,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides burtonii,AN,H
502,-2.246344133,0.001224498,Bacteria,Bacteria,Proteobacteria,Pseudomonas sp.,A,H
502,-0.929409501,0.001372233,Bacteria,Bacteria,Proteobacteria,Pseudomonas sp.,A,H
502,0.704356012,0.001520855,Bacteria,Bacteria,Proteobacteria,Pseudomonas sp.,A,H
502,4.880028211,0.002029993,Bacteria,Bacteria,Proteobacteria,Pseudomonas sp.,A,H
502,7.8801469,0.002495247,Bacteria,Bacteria,Proteobacteria,Pseudomonas sp.,A,H
502,10.83322051,0.003003559,Bacteria,Bacteria,Proteobacteria,Pseudomonas sp.,A,H
502,12.61461093,0.003399909,Bacteria,Bacteria,Proteobacteria,Pseudomonas sp.,A,H
502,14.74847893,0.003648767,Bacteria,Bacteria,Proteobacteria,Pseudomonas sp.,A,H
502,15.96544272,0.003011498,Bacteria,Bacteria,Proteobacteria,Pseudomonas sp.,A,H
502,17.5109451,0.002076056,Bacteria,Bacteria,Proteobacteria,Pseudomonas sp.,A,H
502,18.84275644,0.001446874,Bacteria,Bacteria,Proteobacteria,Pseudomonas sp.,A,H
503,-2.353239738,0.000233314,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
503,-0.693975801,0.000362527,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
503,0.784405949,0.000575521,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
503,3.097641313,0.000856387,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
503,4.791332598,0.001032797,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
503,9.651459534,0.001546998,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
503,14.90538657,0.002244182,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
503,19.89392205,0.003327336,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
503,22.99498799,0.00422301,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
503,26.29378843,0.005709347,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
503,27.90200968,0.006330977,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
503,29.76684239,0.006587061,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
503,31.36777825,0.005492426,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
503,33.60000832,0.003946973,Bacteria,Bacteria,Proteobacteria,Spirillum sp.,A,H
504,0.54,0.001052354,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,2.64,0.00163944,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,4.74,0.001999878,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,6.94,0.002739476,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,7.94,0.00263169,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,9.44,0.004000563,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,10.94,0.005263503,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,12.24,0.006451302,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,13.34,0.006897303,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,14.54,0.006666723,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,15.64,0.008333864,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,16.94,0.010416244,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,18.04,0.010870148,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,19.04,0.01136356,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,20.24,0.013158384,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,21.24,0.012194785,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,22.24,0.018517766,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,23.24,0.019608401,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,24.24,0.01886777,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,25.24,0.02127514,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,26.24,0.022988624,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,27.24,0.024096353,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,28.24,0.025641617,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,29.94,0.025641617,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,30.94,0.030768668,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,32.14,0.030303846,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,33.74,0.02941225,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,35.34,0.027778889,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,36.74,0.022728578,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
504,38.94,0.007999514,Bacteria,Bacteria,Proteobacteria,Aeromonas hydrophila,FA,H
505,17.8,0.001298665,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
505,20.1,0.001721171,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
505,22.5,0.00319485,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
505,24.8,0.00364961,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
505,27.4,0.004424777,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
505,29.9,0.005076135,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
505,32.8,0.006250009,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
505,35.9,0.00729931,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
505,39,0.00909086,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
505,43,0.006992973,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
506,12.1,0.001246867,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
506,14.8,0.002314861,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
506,17.3,0.003311312,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
506,19.9,0.004807758,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
506,22.2,0.006250009,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
506,24.8,0.007812439,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
506,27.1,0.009615371,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
506,29.7,0.01098891,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
506,32.5,0.014705928,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
506,35.5,0.017543797,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
506,39,0.019230756,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
506,42.6,0.014492789,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
507,13.2,0.001322777,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
507,15.7,0.001941724,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
507,18.3,0.003257327,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
507,20.8,0.004784627,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
507,23.2,0.006451624,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
507,25.7,0.008333316,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
507,28.2,0.010309356,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
507,31,0.012048136,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
507,33.8,0.014492789,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
507,37.2,0.016129,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
507,40.8,0.015625,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
507,45.1,0.014285748,Bacteria,Bacteria,Proteobacteria,Escherichia coli,FA,H
508,1.8,8.28E-05,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
508,5.4,0.000219988,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
508,9.4,0.000539958,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
508,12.1,0.001006032,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
508,14.8,0.00148148,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
508,17.3,0.001712304,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
508,19.7,0.002544496,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
508,22.1,0.003367017,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
508,24.8,0.004219412,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
508,27.3,0.004694853,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
508,30.1,0.005917148,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
508,33,0.006535914,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
508,36.5,0.006250009,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
509,4,5.08E-05,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
509,8.8,0.000148776,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
509,11.8,0.000313783,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
509,14.5,0.000399739,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
509,17,0.000551869,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
509,19.4,0.000895539,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
509,21.8,0.001114385,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
509,24.1,0.001414586,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
509,26.6,0.001791078,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
509,29,0.001781869,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
509,32,0.002081523,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
509,34.9,0.002207475,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
509,38.3,0.001136307,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
510,10.5,8.03E-05,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
510,13.2,0.000168854,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
510,15.7,0.000239677,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
510,18.2,0.000378976,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
510,20.5,0.000467395,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
510,22.8,0.000575226,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
510,23.5,0.000768456,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
510,27.8,0.000901362,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
510,30.3,0.001023851,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
510,33,0.001164953,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
510,36.3,0.000807864,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
511,4,6.81E-05,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
511,8.1,0.00028131,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
511,11.4,0.000612862,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
511,13.8,0.000918076,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
511,16.5,0.001298028,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
511,18.9,0.001809784,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
511,21.2,0.002172875,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
511,23.8,0.002707606,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
511,26.1,0.003591436,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
511,28.8,0.003767104,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
511,31.7,0.004651995,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
511,35,0.005059468,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
511,38.3,0.002539001,Bacteria,Bacteria,Proteobacteria,Paracoccus halodenitrificans,FA,A
512,12.3,0.000317375,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
512,15,0.000497236,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
512,16.8,0.000721277,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
512,18.8,0.000954748,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
512,20.8,0.001195081,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
512,22.8,0.00147165,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
512,24.8,0.00190425,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
512,26.5,0.002119716,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
512,28.4,0.002567212,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
512,30.7,0.003239006,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
512,33.4,0.003629043,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
512,36.2,0.004252437,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
512,39.5,0.005022806,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
513,18.5,0.00022302,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
513,20.6,0.000309027,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
513,22.6,0.000452416,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
513,24.5,0.000576182,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
513,26.4,0.000767605,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
513,28.5,0.000901362,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
513,30.8,0.001188932,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
513,33.1,0.001211796,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
513,35.7,0.001474781,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
513,38.7,0.001578923,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
513,42.2,0.001435087,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,9.7,0.000460869,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,12.5,0.000798557,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,15.2,0.001190975,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,17.5,0.001893845,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,18.8,0.002257808,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,20.6,0.002900197,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,22.5,0.003629043,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,24.6,0.004620981,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,26.5,0.005545177,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,28.6,0.006601402,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,30.7,0.007876673,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,33,0.009495167,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,36,0.010830425,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
514,39.4,0.010193341,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,9,0.000355825,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,12.3,0.000719779,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,14.9,0.001105498,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,17.2,0.001540327,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,19.3,0.001833723,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,21.8,0.002529734,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,23.6,0.00339778,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,25.6,0.003872331,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,27.5,0.004387007,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,29.7,0.005635343,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,31.9,0.006539124,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,34.2,0.007788171,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,37.6,0.008251752,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
515,41.5,0.006862843,Bacteria,Bacteria,Proteobacteria,Halomonas elongata,FA,H
516,5.54,8.59E-06,Archaea,Euryarchaeota,Euryarchaeota,Halorubrum lacusprofundi,A,H
516,7.54,1.03E-05,Archaea,Euryarchaeota,Euryarchaeota,Halorubrum lacusprofundi,A,H
516,9.44,2.05E-05,Archaea,Euryarchaeota,Euryarchaeota,Halorubrum lacusprofundi,A,H
516,10.74,2.75E-05,Archaea,Euryarchaeota,Euryarchaeota,Halorubrum lacusprofundi,A,H
516,12.34,3.30E-05,Archaea,Euryarchaeota,Euryarchaeota,Halorubrum lacusprofundi,A,H
516,13.64,4.61E-05,Archaea,Euryarchaeota,Euryarchaeota,Halorubrum lacusprofundi,A,H
